Country,Operator,License-Block,Asset,Start-up Year,Contract Expiry Date,Commerciality,[Data Values],Sum
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,Original Gas In Place,1.112881
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,Field recovery factor,31
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Temu, MY",2038,,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,Original Gas In Place,9.189638
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,Technical recoverable resources,28.8853
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Commercial,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,Original Gas In Place,9.189638
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,Technical recoverable resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Ruku-Ruku, MY",2031,2050-12-31,Uncertain,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,Original Gas In Place,9.182856
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,Field recovery factor,50
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,Technical recoverable resources,28.8752
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,2P Reserves,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,Discovered Resources,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Commercial,Production,
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Uncertain,Original Gas In Place,9.182856
Malaysia,Shell,"MLNG Satu (MLNG I) PSC, MY","Memali, MY",2031,2050-12-31,Uncertain,Field recovery factor,50
